match_id,match_date,tournament_name,is_neutral_ground,Home Team,Away Team,home_final_score,away_final_score,home_ball_possession,away_ball_possession,home_big_chances,away_big_chances,home_total_shots,away_total_shots,home_goalkeeper_saves,away_goalkeeper_saves,home_corner_kicks,away_corner_kicks,home_fouls,away_fouls,home_passes,away_passes,home_tackles,away_tackles,home_free_kicks,away_free_kicks,home_yellow_cards,away_yellow_cards,home_shots_on_target,away_shots_on_target,home_hit_woodwork,away_hit_woodwork,home_shots_off_target,away_shots_off_target,home_blocked_shots,away_blocked_shots,home_shots_inside_box,away_shots_inside_box,home_shots_outside_box,away_shots_outside_box,home_big_chances_scored,away_big_chances_scored,home_big_chances_missed,away_big_chances_missed,home_through_balls,away_through_balls,home_fouled_in_final_third,away_fouled_in_final_third,home_offsides,away_offsides,home_accurate_passes,away_accurate_passes,home_throw-ins,away_throw-ins,home_final_third_entries,away_final_third_entries,home_long_balls,away_long_balls,home_crosses,away_crosses,home_duels,away_duels,home_dispossessed,away_dispossessed,home_ground_duels,away_ground_duels,home_aerial_duels,away_aerial_duels,home_dribbles,away_dribbles,home_tackles_won,away_tackles_won,home_total_tackles,away_total_tackles,home_interceptions,away_interceptions,home_recoveries,away_recoveries,home_clearances,away_clearances,home_total_saves,away_total_saves,home_goal_kicks,away_goal_kicks,home_touches_in_penalty_area,away_touches_in_penalty_area,home_final_third_phase,away_final_third_phase,home_big_saves,away_big_saves,home_red_cards,away_red_cards,home_expected_goals,away_expected_goals,home_punches,away_punches,home_errors_lead_to_a_shot,away_errors_lead_to_a_shot,home_high_claims,away_high_claims,home_penalty_saves,away_penalty_saves,home_errors_lead_to_a_goal,away_errors_lead_to_a_goal,home_goals_prevented,away_goals_prevented
11635628,2023-11-21 19:45:00,Int. Friendly Games,0,Austria,Germany,2,0,44.0,56.0,3.0,0.0,16.0,8.0,3.0,5.0,2.0,2.0,12.0,17.0,421.0,551.0,18.0,21.0,16.0,12.0,1.0,1.0,7.0,3.0,0.0,0.0,8.0,4.0,1.0,1.0,10.0,2.0,6.0,6.0,1.0,0.0,2.0,0.0,2.0,1.0,2.0,2.0,2.0,2.0,333.0,446.0,16.0,13.0,41.0,70.0,27/52 (52),45/72 (63),0/9 (0),1/6 (17),47.0,53.0,14.0,8.0,41/83 (49),42/83 (51),9/24 (38),15/24 (63),7/14 (50),9/19 (47),39.0,33.0,18.0,21.0,14.0,6.0,67.0,63.0,16.0,20.0,3.0,5.0,9.0,12.0,,,,,,,0.0,1.0,,,,,,,,,,,,,,
11638299,2023-11-21 19:45:00,Int. Friendly Games,0,Poland,Latvia,2,0,64.0,36.0,2.0,1.0,18.0,9.0,3.0,7.0,8.0,4.0,11.0,15.0,564.0,316.0,12.0,17.0,15.0,11.0,2.0,3.0,9.0,3.0,1.0,0.0,5.0,5.0,4.0,1.0,12.0,5.0,6.0,4.0,1.0,0.0,1.0,1.0,0.0,1.0,3.0,2.0,0.0,1.0,494.0,229.0,18.0,20.0,62.0,35.0,30/50 (60),23/58 (40),6/30 (20),4/17 (24),49.0,51.0,12.0,7.0,34/66 (52),32/66 (48),11/25 (44),14/25 (56),8/13 (62),6/11 (55),58.0,65.0,12.0,17.0,12.0,12.0,66.0,61.0,14.0,30.0,3.0,7.0,5.0,7.0,,,,,,,,,,,,,,,,,,,,,,
10752595,2023-11-21 19:45:00,"Euro, Qualification Group D",0,Croatia,Armenia,1,0,67.0,33.0,3.0,1.0,21.0,6.0,2.0,11.0,11.0,3.0,6.0,10.0,714.0,358.0,20.0,7.0,8.0,6.0,0.0,1.0,11.0,2.0,0.0,0.0,7.0,0.0,3.0,4.0,12.0,3.0,9.0,3.0,1.0,0.0,2.0,1.0,1.0,0.0,,,3.0,0.0,639.0,271.0,16.0,19.0,78.0,24.0,32/41 (78),18/51 (35),7/38 (18),0/4 (0),64.0,36.0,5.0,6.0,40/58 (69),18/58 (31),11/22 (50),11/22 (50),12/14 (86),6/20 (30),70.0,86.0,20.0,7.0,14.0,11.0,60.0,59.0,5.0,37.0,2.0,11.0,1.0,7.0,,,,,,,,,,,,,,,,,,,,,,
10752599,2023-11-21 19:45:00,"Euro, Qualification Group I",0,Kosovo,Belarus,0,1,63.0,37.0,0.0,1.0,18.0,6.0,0.0,4.0,8.0,1.0,14.0,13.0,433.0,257.0,11.0,15.0,13.0,13.0,5.0,5.0,4.0,1.0,0.0,0.0,7.0,4.0,7.0,1.0,7.0,3.0,11.0,3.0,,,0.0,1.0,,,3.0,1.0,1.0,2.0,347.0,163.0,31.0,18.0,90.0,35.0,35/61 (57),18/60 (30),4/32 (13),5/15 (33),45.0,55.0,12.0,8.0,37/70 (53),33/70 (47),9/33 (27),24/33 (73),12/15 (80),6/10 (60),91.0,67.0,11.0,15.0,6.0,13.0,57.0,60.0,13.0,39.0,0.0,4.0,5.0,11.0,,,,,,,,,,,,,,,,,,,,,,
10752596,2023-11-21 19:45:00,"Euro, Qualification Group D",0,Wales,Türkiye,1,1,40.0,60.0,0.0,2.0,10.0,9.0,1.0,3.0,7.0,5.0,11.0,17.0,330.0,509.0,13.0,12.0,16.0,10.0,3.0,5.0,4.0,2.0,0.0,1.0,3.0,5.0,3.0,2.0,8.0,5.0,2.0,4.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,3.0,2.0,0.0,256.0,430.0,11.0,21.0,43.0,45.0,18/47 (38),27/55 (49),4/16 (25),5/19 (26),52.0,48.0,4.0,5.0,34/62 (55),28/62 (45),11/25 (44),14/25 (56),5/13 (38),8/16 (50),69.0,75.0,13.0,12.0,8.0,7.0,53.0,48.0,24.0,24.0,1.0,3.0,10.0,5.0,,,,,,,,,,,,,,,,,,,,,,
11774477,2023-11-21 23:30:00,"World Cup Qualification, CONMEBOL",0,Uruguay,Bolivia,3,0,69.0,31.0,5.0,0.0,18.0,4.0,0.0,2.0,7.0,1.0,10.0,11.0,639.0,287.0,18.0,12.0,11.0,10.0,0.0,2.0,4.0,0.0,1.0,0.0,10.0,3.0,4.0,1.0,11.0,2.0,7.0,2.0,2.0,0.0,3.0,0.0,1.0,0.0,3.0,1.0,0.0,2.0,566.0,208.0,12.0,18.0,90.0,25.0,21/37 (57),10/34 (29),3/19 (16),0/4 (0),62.0,38.0,7.0,12.0,37/58 (64),21/58 (36),11/20 (55),9/20 (45),9/14 (64),1/7 (14),56.0,42.0,18.0,12.0,11.0,20.0,54.0,45.0,6.0,21.0,0.0,2.0,4.0,16.0,,,,,,,,,,,,,,,,,,,,,,
11774479,2023-11-21 23:30:00,"World Cup Qualification, CONMEBOL",0,Ecuador,Chile,1,0,53.0,47.0,2.0,1.0,14.0,12.0,3.0,4.0,5.0,4.0,14.0,14.0,417.0,371.0,13.0,16.0,14.0,14.0,2.0,2.0,5.0,3.0,1.0,1.0,6.0,4.0,3.0,5.0,8.0,5.0,6.0,7.0,1.0,0.0,1.0,1.0,,,2.0,2.0,0.0,1.0,349.0,288.0,15.0,14.0,36.0,56.0,46/73 (63),17/52 (33),1/9 (11),2/10 (20),52.0,48.0,6.0,10.0,38/71 (54),33/71 (46),9/20 (45),11/20 (55),11/21 (52),5/8 (63),62.0,56.0,13.0,16.0,8.0,12.0,54.0,51.0,11.0,10.0,3.0,4.0,9.0,12.0,,,,,,,,,,,,,,,,,,,,,,
11774480,2023-11-22 00:30:00,"World Cup Qualification, CONMEBOL",0,Brazil,Argentina,0,1,50.0,50.0,1.0,0.0,8.0,8.0,1.0,3.0,4.0,3.0,26.0,16.0,400.0,425.0,8.0,20.0,16.0,24.0,3.0,0.0,4.0,2.0,0.0,0.0,1.0,2.0,3.0,4.0,3.0,3.0,5.0,5.0,,,1.0,0.0,,,2.0,1.0,0.0,1.0,352.0,366.0,13.0,18.0,41.0,34.0,11/18 (61),27/43 (63),2/19 (11),2/7 (29),41.0,59.0,7.0,4.0,26/75 (35),49/75 (65),15/24 (63),9/24 (38),5/18 (28),5/9 (56),63.0,50.0,8.0,20.0,12.0,7.0,32.0,35.0,5.0,17.0,1.0,3.0,3.0,8.0,,,,,,,1.0,0.0,,,,,,,,,,,,,,
11930986,2024-01-06 14:00:00,Int. Friendly Games,0,Bahrain,Australia,0,2,42.0,58.0,0.0,3.0,6.0,7.0,2.0,1.0,1.0,3.0,6.0,19.0,434.0,607.0,21.0,9.0,18.0,6.0,1.0,1.0,1.0,3.0,0.0,0.0,5.0,3.0,0.0,1.0,2.0,6.0,4.0,1.0,0.0,1.0,0.0,2.0,,,1.0,1.0,1.0,3.0,345.0,537.0,15.0,23.0,40.0,79.0,24/67 (36),26/44 (59),1/4 (25),5/14 (36),61.0,39.0,4.0,10.0,43/66 (65),23/66 (35),11/23 (48),12/23 (52),6/11 (55),8/19 (42),57.0,78.0,21.0,9.0,14.0,14.0,53.0,63.0,14.0,5.0,2.0,1.0,12.0,6.0,,,,,,,,,,,,,,,,,,,,,,
11275784,2024-01-12 16:00:00,"AFC Asian Cup, Group A",0,Qatar,Lebanon,3,0,61.0,39.0,2.0,1.0,16.0,9.0,5.0,2.0,4.0,3.0,9.0,9.0,487.0,308.0,17.0,17.0,9.0,9.0,2.0,2.0,5.0,5.0,1.0,0.0,4.0,2.0,7.0,2.0,13.0,5.0,3.0,4.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,4.0,0.0,400.0,219.0,31.0,20.0,76.0,63.0,32/62 (52),28/72 (39),7/19 (37),2/14 (14),61.0,39.0,9.0,11.0,31/64 (48),33/64 (52),32/39 (82),7/39 (18),5/13 (38),7/13 (54),41.0,88.0,17.0,17.0,6.0,11.0,53.0,54.0,26.0,17.0,5.0,2.0,6.0,11.0,30.0,16.0,86/129 (67),52/94 (55),,,,,0.76,0.51,,,,,,,,,,,,
11275779,2024-01-13 11:30:00,"AFC Asian Cup, Group B",0,Australia,India,2,0,71.0,29.0,2.0,0.0,28.0,4.0,1.0,4.0,14.0,0.0,7.0,16.0,693.0,289.0,12.0,15.0,16.0,7.0,0.0,1.0,6.0,1.0,0.0,0.0,8.0,2.0,14.0,1.0,22.0,1.0,6.0,3.0,1.0,0.0,1.0,0.0,,,5.0,0.0,0.0,1.0,614.0,198.0,24.0,9.0,68.0,23.0,33/50 (66),12/62 (19),13/42 (31),1/3 (33),59.0,41.0,6.0,9.0,37/61 (61),24/61 (39),15/27 (56),12/27 (44),9/18 (50),3/6 (50),75.0,60.0,12.0,15.0,4.0,7.0,54.0,49.0,0.0,34.0,1.0,4.0,2.0,18.0,59.0,1.0,159/209 (76),8/25 (32),0.0,1.0,,,3.97,0.23,,,,,0.0,2.0,,,0.0,1.0,,
11275781,2024-01-13 17:30:00,"AFC Asian Cup, Group B",0,Uzbekistan,Syria,0,0,66.0,34.0,,,14.0,7.0,0.0,2.0,5.0,2.0,12.0,11.0,596.0,322.0,13.0,13.0,11.0,9.0,1.0,1.0,2.0,0.0,0.0,0.0,9.0,5.0,3.0,2.0,7.0,2.0,7.0,5.0,,,,,,,3.0,1.0,4.0,1.0,509.0,232.0,25.0,18.0,76.0,42.0,36/58 (62),18/67 (27),6/30 (20),2/8 (25),55.0,45.0,10.0,8.0,27/52 (52),25/52 (48),21/36 (58),15/36 (42),4/7 (57),4/9 (44),69.0,92.0,13.0,13.0,12.0,8.0,55.0,42.0,12.0,33.0,0.0,2.0,6.0,18.0,24.0,7.0,125/163 (77),40/73 (55),0.0,1.0,,,0.71,0.22,1.0,0.0,,,0.0,1.0,,,,,,
11761874,2024-01-14 20:00:00,"Africa Cup of Nations, Group B",0,Ghana,Cabo Verde,1,2,47.0,53.0,3.0,3.0,10.0,15.0,3.0,0.0,2.0,5.0,17.0,15.0,340.0,392.0,21.0,20.0,15.0,17.0,3.0,3.0,1.0,5.0,1.0,0.0,6.0,3.0,3.0,7.0,8.0,8.0,2.0,7.0,1.0,2.0,2.0,1.0,0.0,1.0,1.0,3.0,3.0,3.0,277.0,319.0,19.0,22.0,44.0,46.0,11/36 (31),34/59 (58),5/12 (42),2/9 (22),46.0,54.0,9.0,11.0,45/94 (48),49/94 (52),8/21 (38),13/21 (62),9/20 (45),12/22 (55),62.0,50.0,21.0,20.0,8.0,6.0,50.0,42.0,14.0,8.0,3.0,0.0,5.0,7.0,,,,,,,,,,,,,,,,,,,,,,
11761875,2024-01-15 14:00:00,"Africa Cup of Nations, Group C",0,Senegal,Gambia,3,0,69.0,31.0,5.0,3.0,14.0,12.0,2.0,3.0,6.0,4.0,17.0,14.0,549.0,249.0,19.0,12.0,14.0,15.0,2.0,0.0,6.0,2.0,0.0,0.0,4.0,8.0,4.0,2.0,8.0,6.0,6.0,6.0,1.0,0.0,4.0,3.0,1.0,0.0,3.0,2.0,1.0,1.0,482.0,185.0,17.0,20.0,65.0,47.0,28/50 (56),22/58 (38),4/16 (25),6/8 (75),53.0,47.0,9.0,14.0,43/76 (57),33/76 (43),9/23 (39),14/23 (61),10/13 (77),6/11 (55),74.0,83.0,19.0,12.0,4.0,6.0,42.0,41.0,12.0,28.0,2.0,3.0,12.0,9.0,,,,,,,0.0,1.0,,,,,,,,,,,,,,
11761876,2024-01-15 17:00:00,"Africa Cup of Nations, Group C",0,Cameroon,Guinea,1,1,70.0,30.0,2.0,1.0,13.0,6.0,1.0,1.0,5.0,0.0,14.0,14.0,447.0,204.0,8.0,11.0,14.0,14.0,2.0,1.0,2.0,2.0,0.0,0.0,6.0,3.0,5.0,1.0,6.0,4.0,7.0,2.0,1.0,1.0,1.0,0.0,,,6.0,2.0,1.0,0.0,377.0,121.0,25.0,21.0,58.0,42.0,15/29 (52),18/54 (33),11/36 (31),1/6 (17),52.0,48.0,7.0,3.0,27/55 (49),28/55 (51),18/32 (56),14/32 (44),6/10 (60),3/8 (38),75.0,82.0,8.0,11.0,4.0,8.0,47.0,42.0,6.0,22.0,1.0,1.0,4.0,14.0,,,,,,,0.0,1.0,,,,,,,,,,,,,,
11275793,2024-01-17 11:30:00,"AFC Asian Cup, Group A",0,Lebanon,China,0,0,40.0,60.0,0.0,3.0,12.0,15.0,6.0,5.0,3.0,8.0,14.0,8.0,312.0,459.0,22.0,19.0,7.0,11.0,0.0,1.0,5.0,7.0,2.0,0.0,6.0,5.0,1.0,3.0,6.0,10.0,6.0,5.0,,,0.0,3.0,,,1.0,3.0,1.0,1.0,219.0,348.0,28.0,20.0,65.0,51.0,19/57 (33),30/62 (48),6/10 (60),6/27 (22),51.0,49.0,10.0,15.0,39/78 (50),39/78 (50),31/58 (53),27/58 (47),10/19 (53),9/16 (56),68.0,63.0,22.0,19.0,9.0,10.0,55.0,58.0,30.0,22.0,6.0,5.0,7.0,8.0,19.0,20.0,60/114 (53),54/98 (55),1.0,1.0,,,1.18,1.65,2.0,0.0,,,2.0,0.0,,,,,,
11275795,2024-01-18 11:30:00,"AFC Asian Cup, Group B",0,Syria,Australia,0,1,37.0,63.0,0.0,1.0,8.0,10.0,0.0,1.0,1.0,4.0,12.0,7.0,375.0,629.0,31.0,16.0,7.0,12.0,0.0,2.0,1.0,1.0,1.0,0.0,7.0,7.0,0.0,2.0,3.0,8.0,5.0,2.0,0.0,1.0,,,,,0.0,5.0,1.0,1.0,267.0,528.0,19.0,24.0,36.0,81.0,19/68 (28),31/59 (53),2/6 (33),7/19 (37),47.0,53.0,5.0,17.0,44/81 (54),37/81 (46),11/35 (31),24/35 (69),6/17 (35),9/23 (39),55.0,56.0,31.0,16.0,13.0,8.0,68.0,69.0,14.0,14.0,0.0,1.0,12.0,6.0,8.0,31.0,40/64 (63),116/181 (64),,,,,0.51,0.68,1.0,0.0,,,,,,,,,,
11761888,2024-01-19 14:00:00,"Africa Cup of Nations, Group B",0,Cabo Verde,Mozambique,3,0,49.0,51.0,2.0,2.0,11.0,8.0,2.0,2.0,1.0,6.0,17.0,15.0,420.0,424.0,24.0,13.0,15.0,16.0,1.0,0.0,5.0,2.0,1.0,1.0,4.0,6.0,2.0,0.0,4.0,4.0,7.0,4.0,1.0,0.0,1.0,2.0,,,2.0,3.0,3.0,2.0,363.0,362.0,18.0,21.0,44.0,58.0,25/48 (52),23/39 (59),2/3 (67),6/23 (26),51.0,49.0,9.0,13.0,48/89 (54),41/89 (46),5/14 (36),9/14 (64),9/13 (69),12/23 (52),71.0,69.0,24.0,13.0,6.0,5.0,58.0,51.0,30.0,5.0,2.0,2.0,8.0,5.0,,,,,,,,,,,,,,,,,,,,,,
11761885,2024-01-19 17:00:00,"Africa Cup of Nations, Group C",0,Senegal,Cameroon,3,1,47.0,53.0,1.0,1.0,5.0,5.0,,,8.0,9.0,14.0,14.0,335.0,378.0,12.0,11.0,14.0,13.0,1.0,3.0,3.0,1.0,0.0,0.0,1.0,2.0,1.0,2.0,5.0,4.0,0.0,1.0,1.0,0.0,0.0,1.0,,,1.0,2.0,3.0,0.0,257.0,307.0,21.0,21.0,42.0,50.0,29/60 (48),17/42 (40),3/13 (23),5/22 (23),52.0,48.0,6.0,4.0,31/60 (52),29/60 (48),10/19 (53),9/19 (47),6/11 (55),5/13 (38),50.0,82.0,12.0,11.0,5.0,5.0,47.0,41.0,20.0,14.0,,,10.0,6.0,,,,,,,,,,,,,,,,,,,,,,
11761887,2024-01-19 20:00:00,"Africa Cup of Nations, Group C",0,Guinea,Gambia,1,0,55.0,45.0,5.0,1.0,16.0,7.0,0.0,4.0,7.0,5.0,11.0,18.0,422.0,352.0,18.0,9.0,18.0,10.0,2.0,2.0,6.0,0.0,2.0,0.0,5.0,4.0,5.0,3.0,13.0,4.0,3.0,3.0,,,5.0,1.0,2.0,0.0,4.0,2.0,2.0,1.0,350.0,276.0,25.0,27.0,67.0,53.0,27/52 (52),31/66 (47),5/24 (21),3/15 (20),61.0,39.0,5.0,7.0,40/60 (67),20/60 (33),13/27 (48),14/27 (52),5/9 (56),1/12 (8),72.0,44.0,18.0,9.0,9.0,7.0,52.0,53.0,13.0,20.0,0.0,4.0,8.0,8.0,,,,,,,,,,,,,,,,,,,,,,
11275806,2024-01-22 15:00:00,"AFC Asian Cup, Group A",0,Tajikistan,Lebanon,2,1,68.0,32.0,0.0,2.0,17.0,14.0,5.0,2.0,6.0,5.0,14.0,18.0,551.0,249.0,18.0,17.0,18.0,13.0,3.0,2.0,4.0,6.0,1.0,0.0,6.0,7.0,7.0,1.0,7.0,7.0,10.0,7.0,,,0.0,2.0,,,4.0,3.0,3.0,1.0,462.0,158.0,29.0,20.0,70.0,58.0,32/62 (52),42/75 (56),7/29 (24),5/19 (26),48.0,52.0,7.0,10.0,43/82 (52),39/82 (48),17/43 (40),26/43 (60),9/19 (47),9/17 (53),61.0,76.0,18.0,17.0,5.0,12.0,55.0,59.0,27.0,33.0,5.0,2.0,9.0,8.0,26.0,23.0,126/170 (74),43/93 (46),1.0,0.0,0.0,1.0,0.61,1.15,3.0,2.0,,,0.0,1.0,,,,,,
11761898,2024-01-22 20:00:00,"Africa Cup of Nations, Group B",0,Cabo Verde,Egypt,2,2,47.0,53.0,2.0,4.0,6.0,27.0,5.0,1.0,4.0,8.0,8.0,10.0,393.0,435.0,19.0,13.0,10.0,8.0,1.0,2.0,3.0,7.0,0.0,0.0,0.0,8.0,3.0,12.0,5.0,16.0,1.0,11.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,3.0,3.0,1.0,331.0,386.0,13.0,14.0,45.0,55.0,14/40 (35),29/39 (74),2/11 (18),11/27 (41),53.0,47.0,7.0,9.0,38/63 (60),25/63 (40),9/26 (35),17/26 (65),10/16 (63),6/16 (38),84.0,69.0,19.0,13.0,8.0,15.0,42.0,45.0,30.0,8.0,5.0,1.0,12.0,5.0,,,,,,,,,,,,,,,,,,,,,,
11275782,2024-01-23 11:30:00,"AFC Asian Cup, Group B",0,Australia,Uzbekistan,1,1,56.0,44.0,1.0,1.0,8.0,8.0,,,3.0,0.0,10.0,9.0,571.0,463.0,18.0,14.0,8.0,10.0,2.0,3.0,1.0,1.0,0.0,0.0,4.0,2.0,3.0,5.0,5.0,6.0,3.0,2.0,1.0,1.0,,,0.0,1.0,4.0,2.0,4.0,4.0,469.0,361.0,26.0,14.0,59.0,50.0,23/52 (44),27/75 (36),3/18 (17),2/5 (40),55.0,45.0,8.0,11.0,37/66 (56),29/66 (44),22/42 (52),20/42 (48),12/18 (67),6/13 (46),67.0,86.0,18.0,14.0,3.0,12.0,55.0,53.0,11.0,23.0,,,2.0,12.0,15.0,13.0,63/108 (58),66/102 (65),,,,,1.3,0.52,0.0,1.0,,,,,,,,,,
11275783,2024-01-23 11:30:00,"AFC Asian Cup, Group B",0,Syria,India,1,0,52.0,48.0,2.0,0.0,20.0,8.0,1.0,3.0,9.0,3.0,10.0,18.0,355.0,339.0,15.0,18.0,17.0,8.0,2.0,2.0,4.0,1.0,0.0,0.0,10.0,3.0,6.0,4.0,11.0,4.0,9.0,4.0,1.0,0.0,1.0,0.0,,,1.0,0.0,0.0,4.0,251.0,239.0,26.0,14.0,66.0,48.0,30/63 (48),25/64 (39),8/32 (25),5/17 (29),57.0,43.0,6.0,12.0,40/72 (56),32/72 (44),30/50 (60),20/50 (40),8/20 (40),7/10 (70),60.0,44.0,15.0,18.0,7.0,5.0,61.0,56.0,15.0,36.0,1.0,3.0,6.0,16.0,42.0,13.0,75/124 (60),42/82 (51),1.0,1.0,,,2.1,0.25,0.0,1.0,1.0,1.0,1.0,2.0,,,,,,
11275807,2024-01-23 15:00:00,"AFC Asian Cup, Group C",0,Iran,United Arab Emirates,2,1,60.0,40.0,4.0,1.0,15.0,11.0,4.0,0.0,7.0,0.0,14.0,13.0,563.0,377.0,13.0,11.0,13.0,13.0,2.0,2.0,2.0,5.0,0.0,0.0,8.0,2.0,5.0,4.0,8.0,8.0,7.0,3.0,1.0,0.0,3.0,1.0,2.0,0.0,4.0,1.0,6.0,1.0,487.0,301.0,13.0,23.0,41.0,43.0,17/43 (40),24/57 (42),4/18 (22),3/10 (30),51.0,49.0,7.0,6.0,32/60 (53),28/60 (47),13/28 (46),15/28 (54),6/10 (60),4/11 (36),54.0,64.0,13.0,11.0,3.0,5.0,55.0,42.0,11.0,22.0,4.0,0.0,4.0,15.0,18.0,14.0,61/100 (61),34/58 (59),,,,,1.2,1.5,,,,,,,1.0,0.0,0.0,1.0,,
11761900,2024-01-23 17:00:00,"Africa Cup of Nations, Group C",0,Gambia,Cameroon,2,3,47.0,53.0,3.0,3.0,15.0,13.0,1.0,5.0,7.0,5.0,14.0,9.0,296.0,333.0,14.0,12.0,9.0,12.0,4.0,0.0,7.0,3.0,0.0,2.0,5.0,7.0,3.0,3.0,9.0,10.0,6.0,3.0,2.0,1.0,1.0,2.0,,,0.0,4.0,3.0,0.0,209.0,265.0,16.0,23.0,52.0,48.0,21/60 (35),19/46 (41),7/16 (44),8/28 (29),50.0,50.0,8.0,9.0,33/65 (51),32/65 (49),17/36 (47),19/36 (53),11/15 (73),9/14 (64),64.0,67.0,14.0,12.0,5.0,6.0,44.0,41.0,13.0,29.0,1.0,5.0,10.0,12.0,,,,,,,,,,,,,,,,,,,,,,
11940739,2024-01-27 20:00:00,"Africa Cup of Nations, Knockout stage",0,Nigeria,Cameroon,2,0,43.0,57.0,3.0,0.0,8.0,6.0,0.0,2.0,3.0,1.0,21.0,19.0,280.0,381.0,17.0,17.0,19.0,21.0,2.0,2.0,4.0,0.0,0.0,0.0,2.0,3.0,2.0,3.0,5.0,4.0,3.0,2.0,2.0,0.0,1.0,0.0,,,6.0,3.0,4.0,0.0,200.0,299.0,31.0,20.0,44.0,51.0,18/46 (39),17/57 (30),1/16 (6),3/18 (17),52.0,48.0,10.0,10.0,38/80 (48),42/80 (53),22/35 (63),13/35 (37),4/11 (36),5/12 (42),65.0,59.0,17.0,17.0,10.0,8.0,45.0,45.0,13.0,26.0,0.0,2.0,8.0,5.0,,,,,,,,,,,,,,,,,,,,,,
11937830,2024-01-28 11:30:00,"AFC Asian Cup, Knockout stage",0,Australia,Indonesia,4,0,51.0,49.0,5.0,0.0,7.0,5.0,1.0,1.0,5.0,1.0,10.0,11.0,437.0,428.0,22.0,26.0,11.0,10.0,2.0,4.0,4.0,1.0,0.0,0.0,3.0,4.0,0.0,0.0,4.0,3.0,3.0,2.0,3.0,0.0,2.0,0.0,1.0,1.0,3.0,3.0,1.0,0.0,350.0,349.0,24.0,25.0,48.0,46.0,30/59 (51),20/59 (34),8/17 (47),2/7 (29),60.0,40.0,17.0,10.0,55/95 (58),40/95 (42),13/19 (68),6/19 (32),22/31 (71),4/16 (25),45.0,50.0,22.0,26.0,7.0,9.0,50.0,41.0,11.0,15.0,1.0,1.0,5.0,7.0,19.0,13.0,70/109 (64),59/97 (61),,,,,1.05,0.5,1.0,1.0,,,,,,,,,,
11940727,2024-01-29 17:00:00,"Africa Cup of Nations, Knockout stage",0,Cabo Verde,Mauritania,1,0,69.0,31.0,1.0,2.0,18.0,11.0,0.0,3.0,11.0,1.0,18.0,12.0,468.0,217.0,26.0,31.0,12.0,17.0,1.0,1.0,4.0,0.0,0.0,0.0,5.0,8.0,9.0,3.0,10.0,4.0,8.0,7.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,3.0,,,381.0,132.0,23.0,22.0,69.0,46.0,37/72 (51),18/48 (38),4/21 (19),0/3 (0),47.0,53.0,14.0,17.0,51/106 (48),55/106 (52),18/40 (45),22/40 (55),13/30 (43),7/16 (44),46.0,52.0,26.0,31.0,6.0,6.0,54.0,45.0,7.0,32.0,0.0,3.0,9.0,8.0,,,,,,,,,,,,,,,,,,,,,,
11275817,2024-01-30 16:00:00,"AFC Asian Cup, Knockout stage",0,Saudi Arabia,South Korea,3,5,42.0,58.0,1.0,3.0,14.0,22.0,6.0,2.0,5.0,11.0,11.0,13.0,545.0,725.0,18.0,13.0,13.0,10.0,3.0,2.0,4.0,8.0,2.0,1.0,8.0,8.0,2.0,6.0,8.0,18.0,6.0,4.0,1.0,1.0,0.0,2.0,0.0,1.0,2.0,2.0,2.0,6.0,437.0,619.0,22.0,32.0,47.0,106.0,25/71 (35),38/71 (54),4/11 (36),14/38 (37),51.0,49.0,8.0,10.0,35/63 (56),28/63 (44),15/35 (43),20/35 (57),5/10 (50),6/14 (43),61.0,69.0,18.0,13.0,10.0,21.0,56.0,64.0,39.0,17.0,6.0,2.0,17.0,7.0,15.0,41.0,64/98 (65),165/227 (73),3.0,1.0,,,1.69,3.22,,,1.0,0.0,,,,,,,,
11275819,2024-01-31 16:00:00,"AFC Asian Cup, Knockout stage",0,Iran,Syria,6,4,57.0,43.0,5.0,1.0,20.0,10.0,3.0,9.0,7.0,2.0,11.0,8.0,724.0,535.0,16.0,15.0,6.0,9.0,6.0,2.0,12.0,4.0,0.0,0.0,5.0,4.0,3.0,2.0,8.0,8.0,12.0,2.0,1.0,1.0,4.0,0.0,2.0,1.0,2.0,2.0,2.0,3.0,594.0,419.0,29.0,20.0,66.0,76.0,45/91 (49),35/86 (41),4/20 (20),3/23 (13),52.0,48.0,4.0,6.0,28/58 (48),30/58 (52),27/47 (57),20/47 (43),7/18 (39),7/17 (41),81.0,73.0,16.0,15.0,7.0,9.0,77.0,77.0,17.0,32.0,3.0,9.0,10.0,9.0,31.0,17.0,126/190 (66),67/106 (63),0.0,1.0,1.0,0.0,2.9,1.67,0.0,1.0,1.0,1.0,1.0,1.0,,,,,,
